Age,Gender,Education,Experience,Department,Title,Performance,CityTier,CompanySize,CompanyType,TechSkill,Certs,English,Salary
48,Male,Masters,9.2,HR,Lead,1,Tier 2,Startup,MNC,43,3,Intermediate,1058822.0
48,Female,Masters,29.4,HR,Lead,3,Tier 3,Startup,Private,26,0,Intermediate,2372078.0
55,Female,Bachelors,20.1,Tech,Manager,2,Tier 3,Mid,Private,61,3,Intermediate,1714968.0
42,Male,Bachelors,35.3,HR,Manager,4,Tier 1,Mid,Private,77,3,Intermediate,2876100.0
51,Female,Bachelors,16.3,HR,Executive,2,Tier 1,Mid,Public,75,1,Advanced,1467025.0
54,Male,High School,33.1,Marketing,Lead,4,Tier 2,Enterprise,MNC,77,2,Intermediate,2820534.0
49,Male,Bachelors,17.1,Finance,Lead,2,Tier 3,Startup,Private,37,4,Intermediate,1478208.0
54,Male,Bachelors,37.2,HR,Analyst,4,Tier 1,Startup,Public,58,1,Basic,2989371.0
26,Male,Bachelors,36.5,Finance,Analyst,3,Tier 1,Mid,MNC,69,3,Intermediate,3007719.0
40,Female,Masters,12.5,Finance,Engineer,2,Tier 1,Startup,MNC,52,0,Advanced,1248345.0
25,Female,Bachelors,33.7,Marketing,Engineer,5,Tier 2,Startup,MNC,47,4,Basic,2909482.0
56,Male,Bachelors,32.2,Finance,Analyst,5,Tier 1,Startup,MNC,75,0,Basic,2704665.0
38,Female,Bachelors,8.0,Support,Engineer,4,Tier 3,Mid,Public,44,3,Basic,929544.0
49,Female,Masters,23.7,HR,Lead,3,Tier 2,Startup,MNC,33,0,Basic,2028253.0
51,Male,Bachelors,2.8,Finance,Manager,4,Tier 1,Startup,Private,74,1,Advanced,607006.0
50,Female,High School,31.8,Tech,Lead,3,Tier 1,Enterprise,MNC,26,0,Advanced,2620909.0
27,Male,Bachelors,6.6,Tech,Analyst,1,Tier 1,Enterprise,MNC,23,1,Intermediate,766564.0
56,Male,Masters,2.7,Marketing,Executive,2,Tier 2,Mid,Public,49,2,Advanced,536233.0
58,Male,Bachelors,15.2,Support,Executive,3,Tier 2,Startup,Private,81,4,Basic,1480964.0
45,Male,Masters,21.9,HR,Analyst,4,Tier 1,Startup,Private,76,0,Intermediate,1903695.0
50,Female,PhD,32.5,Marketing,Lead,1,Tier 2,Enterprise,Public,56,1,Intermediate,2657451.0
52,Male,Masters,37.0,Tech,Engineer,4,Tier 2,Mid,Public,74,3,Basic,3058219.0
56,Female,Masters,16.7,Support,Engineer,5,Tier 1,Mid,Private,84,3,Intermediate,1698107.0
54,Male,Bachelors,2.3,HR,Executive,5,Tier 1,Startup,Private,71,1,Basic,579708.0
42,Male,High School,28.5,Finance,Analyst,2,Tier 1,Enterprise,MNC,22,4,Advanced,2344990.0
53,Female,PhD,21.5,HR,Analyst,2,Tier 1,Enterprise,Public,96,2,Basic,2040409.0
44,Male,Bachelors,17.0,Operations,Manager,1,Tier 1,Enterprise,Private,26,2,Basic,1425228.0
54,Female,Bachelors,11.8,HR,Executive,5,Tier 1,Startup,Private,89,4,Advanced,1320549.0
24,Female,Masters,19.1,Finance,Analyst,3,Tier 1,Startup,Public,89,0,Advanced,1718618.0
39,Male,Bachelors,12.9,Operations,Manager,5,Tier 3,Startup,Public,53,1,Intermediate,1322161.0
46,Male,Bachelors,28.8,Support,Engineer,2,Tier 1,Enterprise,Private,35,2,Intermediate,2369681.0
52,Male,Bachelors,20.7,Marketing,Executive,4,Tier 1,Mid,Public,27,4,Intermediate,1928163.0
24,Male,Bachelors,33.3,Support,Executive,1,Tier 2,Startup,Private,40,2,Basic,2583613.0
45,Male,Masters,20.7,HR,Analyst,5,Tier 1,Startup,Private,30,2,Intermediate,1898113.0
53,Male,Bachelors,9.1,Marketing,Analyst,3,Tier 1,Mid,MNC,69,0,Intermediate,1016492.0
43,Female,Bachelors,32.3,HR,Lead,3,Tier 1,Mid,MNC,25,2,Intermediate,2651965.0
44,Female,Bachelors,21.2,Tech,Engineer,3,Tier 3,Enterprise,Public,34,1,Advanced,1771857.0
23,Male,Masters,7.9,Tech,Engineer,1,Tier 1,Startup,Public,30,4,Basic,891849.0
48,Female,Masters,23.7,Finance,Manager,3,Tier 3,Enterprise,Private,46,0,Intermediate,1965824.0
23,Female,Bachelors,13.6,Support,Manager,3,Tier 2,Startup,MNC,98,0,Intermediate,1318190.0
47,Male,Masters,32.1,Tech,Lead,5,Tier 2,Enterprise,Public,64,4,Intermediate,2819559.0
38,Male,Bachelors,17.2,Operations,Engineer,1,Tier 2,Enterprise,Private,57,1,Intermediate,1423507.0
54,Female,PhD,27.6,Operations,Manager,4,Tier 1,Mid,MNC,23,2,Basic,2526759.0
30,Male,Bachelors,3.6,HR,Engineer,4,Tier 1,Startup,Private,97,2,Intermediate,644802.0
50,Female,Masters,15.0,Marketing,Engineer,3,Tier 1,Mid,MNC,64,1,Advanced,1482073.0
47,Male,High School,37.4,Operations,Manager,2,Tier 1,Mid,Private,29,3,Advanced,2920570.0
56,Female,Bachelors,30.7,HR,Analyst,1,Tier 3,Mid,MNC,73,4,Intermediate,2432869.0
46,Female,Bachelors,6.1,Marketing,Analyst,2,Tier 2,Startup,Private,48,1,Intermediate,681481.0
45,Female,Masters,10.6,Tech,Manager,1,Tier 1,Enterprise,Private,31,2,Intermediate,1035486.0
34,Female,Bachelors,12.5,HR,Lead,1,Tier 2,Enterprise,Public,75,4,Basic,1196858.0
28,Male,PhD,24.7,Marketing,Executive,5,Tier 3,Startup,MNC,59,4,Intermediate,2492759.0
57,Male,Bachelors,28.8,Finance,Engineer,3,Tier 3,Startup,MNC,56,2,Basic,2394054.0
41,Female,Bachelors,28.5,Support,Executive,5,Tier 2,Enterprise,Public,85,1,Intermediate,2433105.0
22,Female,Bachelors,19.4,Support,Manager,2,Tier 1,Enterprise,Public,39,3,Advanced,1728647.0
29,Male,Masters,30.8,Finance,Engineer,2,Tier 1,Mid,Private,31,4,Advanced,2554580.0
37,Male,Bachelors,16.6,Operations,Executive,4,Tier 1,Enterprise,MNC,57,4,Advanced,1693458.0
35,Female,Masters,4.7,Support,Analyst,5,Tier 1,Mid,Private,49,4,Basic,925567.0
33,Female,PhD,21.4,Marketing,Lead,5,Tier 1,Enterprise,Private,66,1,Intermediate,2074128.0
44,Female,PhD,36.2,Finance,Executive,5,Tier 3,Enterprise,Private,93,4,Advanced,3203663.0
36,Female,Bachelors,30.1,Operations,Lead,4,Tier 3,Enterprise,Public,90,2,Advanced,2506302.0
49,Female,Masters,22.0,HR,Analyst,5,Tier 2,Mid,MNC,61,2,Basic,2113061.0
55,Male,Masters,24.6,HR,Executive,5,Tier 2,Mid,Public,24,0,Advanced,2206447.0
23,Female,Bachelors,35.4,Marketing,Manager,5,Tier 2,Enterprise,Public,67,4,Advanced,3027756.0
53,Male,Masters,16.3,Marketing,Engineer,5,Tier 1,Mid,MNC,70,3,Basic,1770595.0
44,Male,High School,12.6,Marketing,Analyst,2,Tier 3,Mid,MNC,31,0,Intermediate,1168407.0
43,Male,Bachelors,37.1,Support,Lead,3,Tier 1,Mid,Public,29,4,Basic,3026486.0
46,Female,Bachelors,32.8,Marketing,Lead,2,Tier 2,Mid,Public,56,4,Advanced,2633318.0
43,Male,Bachelors,12.3,Finance,Analyst,5,Tier 1,Startup,Public,85,1,Basic,1321792.0
43,Male,Bachelors,17.6,Finance,Manager,1,Tier 3,Mid,MNC,86,1,Intermediate,1457632.0
27,Male,Bachelors,15.8,Operations,Manager,1,Tier 2,Enterprise,MNC,33,2,Advanced,1391055.0
36,Male,Masters,5.7,Finance,Lead,4,Tier 2,Mid,Private,66,0,Advanced,771143.0
58,Female,High School,36.4,Support,Analyst,2,Tier 1,Enterprise,MNC,39,0,Intermediate,2789036.0
54,Female,Bachelors,15.4,HR,Analyst,4,Tier 1,Mid,Public,71,0,Intermediate,1486266.0
29,Male,Bachelors,33.3,Operations,Engineer,4,Tier 2,Enterprise,MNC,87,2,Intermediate,2824088.0
26,Male,Bachelors,7.2,Finance,Lead,1,Tier 1,Startup,MNC,45,3,Advanced,823879.0
25,Female,Masters,20.8,Marketing,Manager,2,Tier 3,Enterprise,MNC,66,3,Advanced,1880093.0
27,Female,Bachelors,0.9,Finance,Executive,3,Tier 3,Mid,Public,98,3,Advanced,512454.0
53,Female,Masters,29.0,Tech,Manager,2,Tier 1,Mid,Private,92,0,Basic,2379548.0
51,Male,Bachelors,22.1,Operations,Manager,4,Tier 1,Enterprise,Private,22,4,Intermediate,1969511.0
56,Female,Masters,23.8,Support,Executive,5,Tier 3,Startup,Public,21,0,Advanced,2126047.0
37,Male,Bachelors,2.0,Finance,Lead,4,Tier 1,Mid,Public,60,4,Advanced,613872.0
34,Male,Bachelors,8.0,Finance,Engineer,2,Tier 1,Mid,Private,49,1,Intermediate,868512.0
51,Female,Masters,2.8,Support,Manager,1,Tier 1,Enterprise,Public,56,2,Advanced,593777.0
40,Male,High School,11.0,HR,Manager,2,Tier 1,Enterprise,MNC,22,3,Basic,1126266.0
38,Female,Masters,23.8,Marketing,Lead,3,Tier 1,Startup,MNC,28,0,Intermediate,2122547.0
40,Male,Masters,21.5,Marketing,Lead,5,Tier 1,Enterprise,Private,27,0,Intermediate,1936464.0
49,Female,Bachelors,23.3,HR,Analyst,5,Tier 2,Mid,MNC,28,1,Advanced,2085747.0
47,Male,High School,20.9,HR,Lead,4,Tier 2,Enterprise,Private,36,4,Advanced,1809120.0
58,Male,High School,10.4,Tech,Lead,2,Tier 2,Startup,Public,43,3,Basic,1078218.0
47,Female,PhD,9.3,Support,Manager,1,Tier 1,Startup,Private,91,2,Intermediate,1014838.0
44,Female,Masters,5.2,Operations,Engineer,3,Tier 3,Mid,Private,33,4,Intermediate,745005.0
30,Female,Bachelors,32.3,Marketing,Manager,4,Tier 2,Enterprise,MNC,73,4,Basic,2768757.0
33,Female,Bachelors,23.4,HR,Lead,2,Tier 1,Mid,Private,99,3,Basic,2039344.0
22,Male,Bachelors,7.1,HR,Analyst,1,Tier 2,Startup,Private,37,2,Advanced,675465.0
22,Female,Masters,6.7,Support,Engineer,2,Tier 1,Startup,Private,58,3,Advanced,863779.0
55,Female,High School,33.2,Operations,Analyst,1,Tier 1,Enterprise,Public,66,3,Intermediate,2556184.0
53,Male,Bachelors,28.2,HR,Executive,2,Tier 3,Enterprise,MNC,46,0,Intermediate,2301216.0
46,Female,Masters,25.1,Tech,Analyst,2,Tier 1,Mid,MNC,90,2,Advanced,2185614.0
22,Female,High School,15.5,Operations,Analyst,4,Tier 2,Startup,Private,53,4,Intermediate,1539614.0
37,Male,Bachelors,10.0,Tech,Lead,2,Tier 1,Mid,Private,38,3,Advanced,1007813.0
26,Female,PhD,37.2,Finance,Lead,2,Tier 3,Mid,Public,25,1,Advanced,2999071.0
43,Female,Masters,30.3,Marketing,Lead,4,Tier 1,Mid,MNC,49,2,Intermediate,2610330.0
50,Female,Bachelors,11.5,HR,Lead,4,Tier 1,Startup,MNC,31,1,Advanced,1288113.0
24,Female,High School,32.2,Operations,Lead,5,Tier 2,Enterprise,Private,34,4,Intermediate,2751770.0
33,Female,High School,28.8,Tech,Analyst,5,Tier 2,Startup,Public,58,2,Intermediate,2425033.0
47,Female,Bachelors,11.3,Marketing,Executive,4,Tier 2,Mid,Public,83,0,Basic,1182719.0
37,Male,Masters,16.2,Marketing,Lead,3,Tier 2,Startup,Private,83,2,Advanced,1523374.0
58,Female,Bachelors,7.1,HR,Executive,1,Tier 1,Mid,Private,34,4,Basic,743804.0
43,Male,Masters,4.2,Marketing,Executive,4,Tier 1,Mid,Private,77,0,Advanced,720646.0
50,Male,PhD,27.5,HR,Manager,5,Tier 2,Enterprise,Private,86,4,Advanced,2593577.0
35,Male,Bachelors,10.2,Finance,Manager,2,Tier 2,Mid,Private,20,2,Advanced,1030072.0
49,Male,Bachelors,31.2,HR,Engineer,4,Tier 1,Startup,Public,26,4,Intermediate,2660070.0
26,Female,Bachelors,37.8,Support,Manager,4,Tier 2,Enterprise,Public,28,2,Intermediate,3039958.0
51,Female,PhD,2.9,Tech,Lead,5,Tier 3,Enterprise,Private,20,0,Advanced,701105.0
26,Female,Masters,18.0,Support,Executive,5,Tier 2,Enterprise,Private,24,2,Advanced,1770734.0
33,Male,High School,30.5,Marketing,Engineer,3,Tier 1,Enterprise,MNC,66,4,Advanced,2587521.0
37,Female,Masters,30.0,Marketing,Manager,5,Tier 1,Enterprise,Public,29,4,Basic,2655250.0
47,Female,Bachelors,28.9,Marketing,Analyst,5,Tier 1,Startup,Public,21,4,Intermediate,2554647.0
47,Female,PhD,13.3,HR,Engineer,5,Tier 1,Mid,Private,42,1,Advanced,1533984.0
42,Male,Bachelors,17.2,Operations,Lead,2,Tier 1,Mid,Public,75,1,Advanced,1532587.0
57,Male,Bachelors,22.6,HR,Executive,4,Tier 1,Mid,Public,38,1,Basic,1982668.0
54,Female,Masters,37.0,Tech,Lead,4,Tier 1,Mid,Public,57,3,Intermediate,3130862.0
51,Male,Bachelors,12.4,HR,Lead,5,Tier 1,Enterprise,MNC,66,2,Basic,1364260.0
58,Male,Bachelors,35.1,Marketing,Analyst,3,Tier 1,Mid,Public,95,1,Advanced,2817705.0
44,Female,High School,10.2,Finance,Analyst,5,Tier 1,Mid,Private,94,4,Advanced,1226085.0
31,Male,Bachelors,37.6,Tech,Executive,3,Tier 1,Enterprise,Public,71,4,Intermediate,3071983.0
26,Male,Bachelors,25.5,Support,Manager,4,Tier 1,Enterprise,Public,68,1,Advanced,2192709.0
57,Female,PhD,17.6,Finance,Lead,3,Tier 1,Enterprise,MNC,90,1,Advanced,1758140.0
55,Male,Bachelors,23.3,Tech,Manager,3,Tier 3,Mid,Public,42,4,Intermediate,1978670.0
52,Male,Bachelors,10.4,Tech,Executive,1,Tier 2,Enterprise,MNC,69,1,Intermediate,982803.0
31,Male,Masters,10.4,Marketing,Lead,3,Tier 1,Enterprise,MNC,36,3,Intermediate,1253579.0
40,Male,Bachelors,4.3,Support,Manager,3,Tier 3,Startup,MNC,67,3,Advanced,686481.0
53,Male,Bachelors,4.3,HR,Lead,2,Tier 1,Startup,Public,21,3,Advanced,649184.0
22,Male,Masters,13.2,Support,Analyst,4,Tier 2,Mid,Private,88,0,Basic,1376894.0
26,Male,Masters,29.0,Marketing,Analyst,5,Tier 1,Enterprise,Private,81,3,Intermediate,2597982.0
25,Male,Masters,23.1,Marketing,Engineer,1,Tier 3,Mid,Public,32,4,Intermediate,1947273.0
37,Female,Masters,3.9,Marketing,Executive,3,Tier 1,Startup,MNC,80,0,Advanced,687621.0
45,Female,Bachelors,32.4,Finance,Manager,2,Tier 1,Startup,Private,30,4,Advanced,2665711.0
37,Female,PhD,22.9,Support,Lead,2,Tier 1,Enterprise,Public,46,4,Basic,2119634.0
23,Female,Bachelors,36.5,Support,Engineer,5,Tier 3,Mid,Private,54,1,Advanced,2948343.0
49,Male,Masters,25.5,Tech,Executive,5,Tier 1,Startup,Public,37,2,Advanced,2304892.0
53,Female,Bachelors,6.7,Operations,Executive,4,Tier 1,Enterprise,MNC,87,3,Basic,1016230.0
48,Female,PhD,18.0,HR,Executive,3,Tier 1,Mid,Private,80,2,Intermediate,1771764.0
41,Male,Masters,24.6,Marketing,Manager,2,Tier 3,Enterprise,Public,60,2,Intermediate,2051278.0
45,Male,Masters,1.1,Support,Analyst,1,Tier 1,Enterprise,Public,62,1,Intermediate,402132.0
33,Male,Bachelors,0.6,Support,Engineer,4,Tier 2,Startup,Private,68,2,Basic,490624.0
56,Male,Bachelors,4.9,Tech,Manager,3,Tier 1,Mid,Public,30,3,Intermediate,705854.0
54,Male,Masters,9.6,HR,Lead,5,Tier 2,Startup,Private,86,0,Intermediate,1125258.0
54,Female,Masters,16.3,Operations,Manager,3,Tier 1,Mid,Public,70,4,Intermediate,1596634.0
58,Male,Bachelors,18.5,Operations,Lead,5,Tier 1,Mid,Private,71,3,Intermediate,1823720.0
33,Female,PhD,5.2,Marketing,Lead,3,Tier 3,Enterprise,MNC,62,1,Intermediate,834875.0
24,Female,Masters,25.6,Operations,Executive,1,Tier 2,Enterprise,Private,77,0,Advanced,2057874.0
22,Male,Bachelors,22.7,Operations,Manager,4,Tier 3,Mid,Public,97,1,Intermediate,1936506.0
54,Female,Masters,11.2,HR,Analyst,5,Tier 2,Enterprise,MNC,89,3,Intermediate,1411634.0
31,Female,Bachelors,0.5,HR,Lead,1,Tier 1,Startup,MNC,48,4,Intermediate,474731.0
50,Male,Bachelors,3.0,Marketing,Executive,2,Tier 2,Mid,Private,50,2,Intermediate,534429.0
34,Female,Bachelors,14.9,Support,Analyst,1,Tier 2,Startup,Private,47,2,Intermediate,1278771.0
33,Female,Bachelors,5.9,Tech,Manager,1,Tier 1,Enterprise,Private,69,1,Basic,612214.0
52,Female,Masters,14.3,Marketing,Analyst,1,Tier 1,Mid,MNC,55,0,Intermediate,1325010.0
23,Male,Bachelors,23.9,Finance,Manager,5,Tier 1,Enterprise,MNC,38,4,Intermediate,2246525.0
56,Male,Masters,20.8,Operations,Lead,2,Tier 1,Startup,Private,86,1,Advanced,1863785.0
44,Male,Masters,8.8,Tech,Engineer,4,Tier 1,Mid,Public,31,4,Intermediate,1144664.0
38,Female,Masters,13.1,Support,Engineer,1,Tier 3,Enterprise,MNC,95,1,Basic,1204911.0
47,Male,High School,23.3,Support,Lead,5,Tier 3,Startup,Private,43,0,Intermediate,1973597.0
29,Female,Masters,32.7,HR,Analyst,5,Tier 2,Startup,Public,84,3,Advanced,2815100.0
50,Male,Bachelors,28.6,Finance,Manager,4,Tier 1,Enterprise,Private,99,2,Intermediate,2414023.0
47,Female,Bachelors,21.0,Support,Engineer,3,Tier 1,Mid,MNC,40,4,Advanced,2000884.0
31,Male,Bachelors,13.8,Finance,Manager,2,Tier 2,Enterprise,MNC,45,4,Intermediate,1337328.0
47,Male,Bachelors,13.9,Operations,Lead,2,Tier 2,Mid,Private,54,0,Advanced,1239945.0
55,Female,Masters,33.4,HR,Analyst,1,Tier 2,Startup,Public,99,4,Basic,2693424.0
28,Male,Bachelors,1.5,Tech,Manager,3,Tier 3,Startup,MNC,77,3,Basic,510508.0
25,Female,Masters,37.5,HR,Analyst,2,Tier 1,Startup,Private,61,3,Advanced,3008775.0
32,Male,High School,25.2,Operations,Engineer,1,Tier 1,Enterprise,Private,48,0,Intermediate,1912162.0
50,Male,Bachelors,25.9,Support,Manager,3,Tier 1,Enterprise,Public,48,1,Intermediate,2182854.0
57,Female,PhD,1.4,Finance,Executive,5,Tier 1,Enterprise,Public,28,1,Intermediate,629474.0
46,Female,Masters,23.0,Operations,Engineer,1,Tier 1,Startup,MNC,97,4,Advanced,2025530.0
42,Female,Bachelors,18.4,Support,Analyst,3,Tier 3,Mid,Public,91,4,Basic,1690502.0
57,Male,Bachelors,4.0,Marketing,Lead,4,Tier 3,Enterprise,Public,21,0,Intermediate,630484.0
31,Female,Bachelors,10.6,Finance,Executive,2,Tier 3,Enterprise,MNC,94,3,Intermediate,1117029.0
58,Male,Bachelors,33.8,Operations,Manager,1,Tier 3,Enterprise,Private,21,0,Advanced,2495296.0
30,Female,Masters,20.9,Tech,Engineer,5,Tier 3,Startup,MNC,37,1,Advanced,1951049.0
45,Female,Masters,15.7,Tech,Manager,1,Tier 3,Mid,MNC,88,3,Intermediate,1461432.0
56,Female,Bachelors,2.8,Support,Manager,2,Tier 2,Mid,Public,76,4,Intermediate,534877.0
56,Female,PhD,27.1,Support,Executive,2,Tier 1,Mid,Public,90,1,Basic,2360821.0
57,Female,Bachelors,26.7,Tech,Executive,3,Tier 1,Enterprise,Private,42,2,Advanced,2241519.0
39,Female,Bachelors,23.3,Marketing,Executive,5,Tier 1,Enterprise,Public,38,1,Basic,2065442.0
53,Male,Bachelors,19.4,HR,Executive,3,Tier 1,Mid,Private,38,3,Intermediate,1757975.0
45,Female,Masters,16.5,Tech,Lead,5,Tier 3,Startup,Private,77,3,Intermediate,1643925.0
44,Male,Bachelors,22.5,Support,Analyst,1,Tier 1,Mid,Private,68,0,Basic,1760711.0
53,Female,Bachelors,8.9,Support,Executive,1,Tier 1,Enterprise,MNC,64,3,Intermediate,1007231.0
58,Female,Bachelors,35.8,Marketing,Engineer,3,Tier 1,Mid,Public,47,2,Intermediate,2868526.0
33,Female,Bachelors,22.4,Tech,Manager,4,Tier 1,Mid,Public,94,2,Intermediate,1958998.0
34,Male,Masters,11.8,Marketing,Executive,2,Tier 1,Mid,Private,69,3,Advanced,1196016.0
44,Male,Bachelors,17.1,Tech,Engineer,3,Tier 1,Startup,Public,30,4,Intermediate,1628892.0
46,Female,Bachelors,30.6,HR,Lead,3,Tier 1,Enterprise,Private,74,3,Intermediate,2538204.0
56,Male,Masters,6.1,Operations,Engineer,1,Tier 1,Enterprise,Public,28,4,Intermediate,768513.0
51,Female,PhD,11.1,Tech,Engineer,2,Tier 2,Mid,MNC,33,3,Intermediate,1315621.0
38,Female,PhD,25.8,Operations,Lead,3,Tier 1,Enterprise,Public,40,1,Basic,2305725.0
41,Male,Bachelors,12.0,Tech,Lead,1,Tier 2,Startup,Private,67,3,Advanced,1061530.0
46,Male,Bachelors,30.1,HR,Manager,1,Tier 1,Mid,MNC,77,1,Intermediate,2353400.0
43,Male,Bachelors,5.0,Support,Executive,3,Tier 1,Startup,Public,88,4,Intermediate,789558.0
34,Male,Bachelors,29.0,Operations,Engineer,3,Tier 2,Mid,MNC,28,3,Advanced,2439562.0
40,Female,PhD,2.6,Marketing,Analyst,1,Tier 1,Mid,Private,86,4,Intermediate,618365.0
57,Male,Bachelors,0.5,Tech,Analyst,3,Tier 1,Mid,Private,97,2,Advanced,380940.0
33,Male,Bachelors,34.1,Support,Manager,2,Tier 3,Startup,Public,37,0,Advanced,2619601.0
40,Female,Bachelors,22.1,Tech,Analyst,1,Tier 2,Enterprise,Private,31,4,Advanced,1827974.0
33,Male,Bachelors,13.4,Marketing,Manager,1,Tier 1,Enterprise,Public,97,1,Basic,1193918.0
30,Male,Masters,8.8,HR,Executive,3,Tier 3,Enterprise,Private,35,0,Advanced,926800.0
28,Male,Bachelors,23.4,Finance,Manager,3,Tier 3,Enterprise,Private,56,3,Intermediate,2040561.0
49,Male,Bachelors,19.3,Tech,Lead,3,Tier 1,Startup,Private,39,1,Advanced,1666539.0
35,Female,Bachelors,37.7,Marketing,Lead,2,Tier 3,Enterprise,Public,39,0,Basic,2896730.0
52,Female,Bachelors,37.4,Finance,Lead,1,Tier 3,Enterprise,Public,34,0,Advanced,2821344.0
40,Male,Bachelors,24.1,Tech,Lead,4,Tier 1,Mid,Public,44,4,Intermediate,2146167.0
37,Male,Masters,16.8,Operations,Lead,2,Tier 2,Startup,Public,36,3,Intermediate,1505439.0
26,Female,Bachelors,18.7,Support,Lead,2,Tier 1,Mid,Private,31,3,Advanced,1626056.0
56,Male,Masters,25.9,Support,Lead,1,Tier 2,Enterprise,MNC,61,3,Intermediate,2137446.0
33,Male,PhD,3.9,Marketing,Lead,4,Tier 2,Mid,Public,58,4,Intermediate,827331.0
46,Male,PhD,12.5,Operations,Lead,1,Tier 1,Enterprise,Private,75,4,Intermediate,1320985.0
42,Male,PhD,2.9,HR,Executive,2,Tier 3,Mid,Private,72,3,Intermediate,651181.0
57,Male,Bachelors,2.8,Finance,Lead,3,Tier 3,Startup,Public,90,0,Intermediate,483074.0
44,Male,Bachelors,7.4,Marketing,Manager,1,Tier 3,Mid,Public,91,3,Intermediate,737723.0
37,Male,Bachelors,18.4,Tech,Executive,1,Tier 1,Mid,Private,66,4,Basic,1561466.0
35,Male,Masters,29.8,Support,Analyst,3,Tier 1,Mid,Public,44,3,Intermediate,2542115.0
52,Male,PhD,18.4,Tech,Engineer,4,Tier 3,Mid,Public,69,4,Intermediate,1896944.0
26,Female,Masters,12.7,Finance,Executive,4,Tier 1,Enterprise,MNC,52,3,Advanced,1406771.0
56,Female,Bachelors,3.1,Operations,Lead,1,Tier 1,Mid,MNC,93,0,Advanced,490106.0
44,Female,PhD,20.9,Operations,Executive,3,Tier 3,Startup,Public,48,0,Advanced,1906382.0
50,Male,Bachelors,10.3,Marketing,Engineer,1,Tier 1,Mid,MNC,22,4,Advanced,1136106.0
32,Male,High School,23.4,Marketing,Engineer,3,Tier 1,Startup,MNC,58,4,Advanced,2124136.0
39,Female,Bachelors,37.1,Operations,Lead,2,Tier 1,Mid,Public,23,1,Intermediate,2913321.0
33,Male,High School,4.2,Marketing,Lead,3,Tier 1,Enterprise,Private,56,2,Advanced,560963.0
30,Female,Bachelors,8.1,Operations,Manager,1,Tier 1,Startup,Private,25,1,Advanced,840101.0
31,Male,Bachelors,18.0,Finance,Engineer,5,Tier 1,Startup,Private,29,4,Basic,1778535.0
38,Female,Bachelors,36.8,Marketing,Lead,4,Tier 1,Mid,Private,31,4,Intermediate,3011162.0
59,Female,Masters,29.3,Operations,Engineer,1,Tier 3,Enterprise,MNC,85,3,Basic,2467881.0
28,Female,Masters,34.1,Marketing,Manager,3,Tier 1,Enterprise,MNC,22,1,Intermediate,2815828.0
34,Male,Masters,12.7,Tech,Analyst,3,Tier 2,Startup,Public,84,2,Advanced,1366113.0
30,Female,Bachelors,37.7,Support,Engineer,4,Tier 1,Mid,Public,83,1,Advanced,3012595.0
48,Male,Masters,3.9,Tech,Manager,1,Tier 2,Enterprise,Private,54,0,Intermediate,498263.0
23,Male,PhD,2.0,HR,Manager,5,Tier 3,Enterprise,Private,43,0,Intermediate,594707.0
26,Male,Bachelors,32.5,Operations,Manager,2,Tier 2,Enterprise,Public,66,1,Basic,2545974.0
50,Male,Bachelors,35.2,HR,Executive,5,Tier 2,Mid,Public,71,1,Basic,2935789.0
58,Male,Bachelors,3.4,Operations,Lead,2,Tier 1,Mid,Private,53,4,Intermediate,579225.0
59,Male,High School,4.3,Support,Engineer,2,Tier 1,Startup,MNC,99,3,Advanced,645752.0
40,Male,Masters,1.3,Marketing,Executive,1,Tier 3,Mid,MNC,44,0,Advanced,405131.0
29,Female,Masters,4.0,Operations,Engineer,2,Tier 3,Enterprise,MNC,88,2,Advanced,667929.0
22,Female,Bachelors,8.0,Tech,Executive,3,Tier 2,Startup,MNC,48,3,Advanced,986297.0
43,Female,Masters,36.9,Marketing,Lead,2,Tier 3,Mid,MNC,83,1,Intermediate,2907576.0
38,Male,Masters,25.4,Support,Manager,2,Tier 1,Enterprise,Public,72,0,Intermediate,2078477.0
28,Male,PhD,29.6,Tech,Engineer,4,Tier 2,Enterprise,Public,77,1,Intermediate,2601140.0
46,Male,Bachelors,29.5,Marketing,Manager,4,Tier 1,Startup,Private,60,0,Basic,2366033.0
25,Male,PhD,20.3,Operations,Lead,1,Tier 2,Startup,Public,70,2,Basic,1855526.0
57,Female,Bachelors,30.3,Operations,Engineer,1,Tier 1,Mid,Public,37,3,Intermediate,2439906.0
27,Male,Bachelors,22.6,Tech,Analyst,3,Tier 3,Mid,Public,60,2,Basic,1933529.0
52,Female,High School,12.0,Finance,Analyst,4,Tier 2,Startup,Public,80,2,Intermediate,1182513.0
40,Male,High School,21.3,Operations,Analyst,5,Tier 1,Startup,Private,43,3,Intermediate,1963575.0
48,Female,Masters,20.3,Finance,Lead,1,Tier 2,Enterprise,Public,66,3,Intermediate,1730285.0
31,Male,Bachelors,31.3,Marketing,Analyst,1,Tier 2,Mid,Public,47,2,Basic,2485276.0
47,Female,Bachelors,37.3,Finance,Engineer,4,Tier 1,Enterprise,Private,55,1,Intermediate,2985083.0
40,Male,Bachelors,15.6,Tech,Analyst,4,Tier 1,Startup,Public,40,3,Intermediate,1545340.0
24,Female,Masters,29.0,HR,Engineer,3,Tier 1,Startup,Private,75,2,Advanced,2460177.0
34,Male,High School,3.8,HR,Lead,4,Tier 1,Startup,MNC,88,2,Intermediate,718210.0
